x,y,pest_class,pest_class_num
2.45000000000002,50.15,1,1
3.25,50.15,2–10,2
3.55000000000001,50.15,2–10,2
3.65000000000001,50.15,2–10,2
3.75,50.15,1,1
3.85000000000002,50.15,2–10,2
4.05000000000001,50.15,2–10,2
4.15000000000001,50.15,2–10,2
4.25,50.15,11–20,3
4.35000000000002,50.15,>20,4
4.45000000000002,50.15,11–20,3
4.55000000000001,50.15,>20,4
4.65000000000001,50.15,>20,4
4.75,50.15,>20,4
4.85000000000002,50.15,>20,4
4.95000000000002,50.15,>20,4
5.05000000000001,50.15,>20,4
5.15000000000001,50.15,>20,4
5.25,50.15,>20,4
5.35000000000002,50.15,>20,4
5.45000000000002,50.15,2–10,2
5.55000000000001,50.15,>20,4
5.65000000000001,50.15,11–20,3
5.75,50.15,11–20,3
5.85000000000002,50.15,1,1
5.95000000000002,50.15,2–10,2
6.05000000000001,50.15,2–10,2
6.15000000000001,50.15,>20,4
6.25,50.15,>20,4
6.35000000000002,50.15,11–20,3
6.45000000000002,50.15,>20,4
6.55000000000001,50.15,>20,4
6.65000000000001,50.15,11–20,3
6.75,50.15,2–10,2
6.85000000000002,50.15,2–10,2
6.95000000000002,50.15,>20,4
7.05000000000001,50.15,1,1
7.15000000000001,50.15,>20,4
7.25,50.15,>20,4
7.35000000000002,50.15,>20,4
7.45000000000002,50.15,>20,4
7.55000000000001,50.15,2–10,2
7.65000000000001,50.15,>20,4
7.75,50.15,>20,4
7.85000000000002,50.15,2–10,2
7.95000000000002,50.15,1,1
8.05000000000001,50.15,2–10,2
8.15000000000001,50.15,2–10,2
8.25,50.15,2–10,2
8.35000000000002,50.15,2–10,2
8.45000000000002,50.15,>20,4
8.55000000000001,50.15,>20,4
8.65000000000001,50.15,>20,4
8.75,50.15,>20,4
8.85000000000002,50.15,>20,4
8.95000000000002,50.15,>20,4
9.05000000000001,50.15,2–10,2
9.15000000000001,50.15,1,1
9.25,50.15,2–10,2
9.35000000000002,50.15,1,1
9.45000000000002,50.15,1,1
9.85000000000002,50.15,2–10,2
9.95000000000002,50.15,11–20,3
10.05,50.15,2–10,2
10.15,50.15,1,1
10.25,50.15,>20,4
10.55,50.15,1,1
10.65,50.15,1,1
10.75,50.15,1,1
10.85,50.15,2–10,2
10.95,50.15,2–10,2
11.05,50.15,2–10,2
11.15,50.15,2–10,2
11.25,50.15,11–20,3
11.35,50.15,1,1
11.55,50.15,1,1
11.65,50.15,1,1
11.85,50.15,2–10,2
12.05,50.15,2–10,2
12.15,50.15,1,1
12.35,50.15,1,1
12.65,50.15,1,1
12.95,50.15,1,1
13.25,50.15,1,1
13.65,50.15,1,1
13.95,50.15,2–10,2
14.05,50.15,1,1
14.35,50.15,>20,4
14.45,50.15,>20,4
14.75,50.15,2–10,2
14.85,50.15,1,1
15.15,50.15,2–10,2
15.25,50.15,1,1
15.35,50.15,2–10,2
15.45,50.15,1,1
15.85,50.15,2–10,2
15.95,50.15,1,1
16.05,50.15,2–10,2
16.15,50.15,2–10,2
16.85,50.15,1,1
17.05,50.15,1,1
17.15,50.15,2–10,2
17.35,50.15,1,1
17.75,50.15,1,1
18.25,50.15,1,1
18.35,50.15,2–10,2
18.45,50.15,1,1
18.55,50.15,1,1
18.65,50.15,1,1
19.05,50.15,2–10,2
19.35,50.15,2–10,2
19.45,50.15,1,1
19.75,50.15,1,1
19.85,50.15,2–10,2
19.95,50.15,1,1
20.05,50.15,1,1
25.75,50.15,1,1
27.65,50.15,2–10,2
29.95,50.15,1,1
30.05,50.15,1,1
30.35,50.15,11–20,3
30.65,50.15,1,1
34.65,50.15,2–10,2
35.25,50.15,1,1
36.45,50.15,1,1
36.55,50.15,2–10,2
38.05,50.15,2–10,2
87.45,50.15,1,1
109.25,50.15,2–10,2
-127.15,50.05,1,1
-125.35,50.05,2–10,2
-124.95,50.05,11–20,3
-123.15,50.05,1,1
-123.05,50.05,2–10,2
-122.95,50.05,11–20,3
-122.85,50.05,1,1
-121.75,50.05,1,1
-117.45,50.05,1,1
-117.15,50.05,1,1
-114.65,50.05,1,1
-114.55,50.05,2–10,2
-101.75,50.05,1,1
-97.55,50.05,1,1
-96.95,50.05,>20,4
-96.85,50.05,>20,4
-95.75,50.05,2–10,2
-95.55,50.05,2–10,2
-95.35,50.05,1,1
-95.25,50.05,1,1
-86.65,50.05,1,1
-5.75,50.05,1,1
-5.64999999999998,50.05,>20,4
-5.54999999999998,50.05,>20,4
-5.34999999999999,50.05,2–10,2
-5.25,50.05,11–20,3
-5.14999999999998,50.05,11–20,3
-5.04999999999998,50.05,11–20,3
1.35000000000002,50.05,2–10,2
1.45000000000002,50.05,11–20,3
1.55000000000001,50.05,2–10,2
1.65000000000001,50.05,1,1
1.75,50.05,2–10,2
1.85000000000002,50.05,2–10,2
1.95000000000002,50.05,11–20,3
2.05000000000001,50.05,2–10,2
3.65000000000001,50.05,2–10,2
3.75,50.05,2–10,2
3.85000000000002,50.05,2–10,2
4.05000000000001,50.05,1,1
4.15000000000001,50.05,11–20,3
4.25,50.05,11–20,3
4.35000000000002,50.05,>20,4
4.45000000000002,50.05,>20,4
4.55000000000001,50.05,>20,4
4.65000000000001,50.05,>20,4
4.75,50.05,2–10,2
4.85000000000002,50.05,2–10,2
4.95000000000002,50.05,11–20,3
5.05000000000001,50.05,2–10,2
5.15000000000001,50.05,>20,4
5.25,50.05,11–20,3
5.35000000000002,50.05,>20,4
5.45000000000002,50.05,2–10,2
5.55000000000001,50.05,2–10,2
5.65000000000001,50.05,1,1
5.75,50.05,2–10,2
5.85000000000002,50.05,11–20,3
5.95000000000002,50.05,2–10,2
6.05000000000001,50.05,>20,4
6.15000000000001,50.05,>20,4
6.25,50.05,>20,4
6.35000000000002,50.05,2–10,2
6.55000000000001,50.05,11–20,3
6.65000000000001,50.05,>20,4
6.75,50.05,>20,4
6.85000000000002,50.05,11–20,3
6.95000000000002,50.05,2–10,2
7.05000000000001,50.05,11–20,3
7.15000000000001,50.05,>20,4
7.25,50.05,11–20,3
7.35000000000002,50.05,>20,4
7.65000000000001,50.05,11–20,3
7.75,50.05,>20,4
7.85000000000002,50.05,>20,4
7.95000000000002,50.05,2–10,2
8.05000000000001,50.05,>20,4
8.15000000000001,50.05,>20,4
8.25,50.05,>20,4
8.35000000000002,50.05,>20,4
8.45000000000002,50.05,>20,4
8.55000000000001,50.05,>20,4
8.65000000000001,50.05,>20,4
8.75,50.05,>20,4
8.85000000000002,50.05,>20,4
8.95000000000002,50.05,>20,4
9.05000000000001,50.05,11–20,3
9.15000000000001,50.05,2–10,2
9.25,50.05,2–10,2
9.35000000000002,50.05,1,1
9.45000000000002,50.05,>20,4
9.65000000000001,50.05,2–10,2
9.75,50.05,2–10,2
9.85000000000002,50.05,1,1
9.95000000000002,50.05,1,1
10.25,50.05,>20,4
10.35,50.05,2–10,2
10.45,50.05,1,1
10.55,50.05,1,1
10.65,50.05,1,1
10.75,50.05,2–10,2
10.85,50.05,2–10,2
10.95,50.05,2–10,2
11.05,50.05,2–10,2
11.15,50.05,1,1
11.25,50.05,2–10,2
11.35,50.05,1,1
11.45,50.05,2–10,2
11.55,50.05,1,1
11.65,50.05,1,1
11.85,50.05,2–10,2
11.95,50.05,2–10,2
12.05,50.05,1,1
12.15,50.05,1,1
12.65,50.05,1,1
12.75,50.05,1,1
13.45,50.05,1,1
13.85,50.05,1,1
14.25,50.05,2–10,2
14.35,50.05,>20,4
14.45,50.05,>20,4
14.55,50.05,>20,4
14.65,50.05,11–20,3
14.75,50.05,11–20,3
15.15,50.05,2–10,2
15.55,50.05,1,1
15.65,50.05,1,1
15.75,50.05,11–20,3
15.95,50.05,1,1
16.65,50.05,1,1
16.75,50.05,1,1
16.95,50.05,1,1
17.05,50.05,1,1
17.25,50.05,2–10,2
17.45,50.05,1,1
19.05,50.05,1,1
19.15,50.05,1,1
19.25,50.05,1,1
19.45,50.05,1,1
19.55,50.05,1,1
19.85,50.05,11–20,3
19.95,50.05,>20,4
20.05,50.05,2–10,2
20.25,50.05,2–10,2
20.35,50.05,2–10,2
20.95,50.05,2–10,2
21.95,50.05,1,1
22.65,50.05,1,1
22.75,50.05,1,1
23.45,50.05,1,1
27.75,50.05,1,1
29.65,50.05,1,1
29.85,50.05,2–10,2
