SITE_ID,n_forest_cells,total_protected_forest_area,mean_carbon_percentile,carbon_asset,mean_delta_pa,excess_pest_signal,monitoring_score_raw,pred_inside_mean,pred_outside_mean,obs_occurrence,record_intensity,mean_sampling_effort,mean_ele,mean_temp,mean_precip_seasonality,lon,lat,NAME_ENG,DESIG_ENG,DESIG_TYPE,IUCN_CAT_PA,GOV_TYPE,STATUS,STATUS_YR,ISO3,GIS_AREA,IUCN_group,carbon_asset_rank,excess_signal_rank,monitoring_score,monitoring_rank,priority_flag
183,18,1633.62955518735,0.396405693666531,647.58005701819,0.00215172607678533,0.00215172607678533,1.52307652404668,0.004271757141572,0.00212003106478667,0.00564553025174781,0.00391318337676487,4.47185944225008,1932.47478213269,176.714638474402,18.0366170153137,-77.6911590172304,-0.0480138033987029,Cayambe Coca,National Park,National,II,Federal or national ministry or agency,Designated,2010,ECU,4073.42855123529,II,0.810773480662983,0.334254143646409,0.271004395470224,0.626151012891344,FALSE
186,90,10418.5778064908,0.0797573765859514,830.958433602319,0.00156615655287654,0.00156615655287654,1.95809231371279,0.00287734413860397,0.00131118758572742,0.0459037855793284,0.0447383064260476,3.70279686840604,235.650074507948,252.727022890181,18.882022370572,-76.0286315985809,-1.07333101011948,Yasuní,National Park,National,II,Federal or national ministry or agency,Designated,1992,ECU,10231.5224137637,II,0.856353591160221,0.273480662983425,0.234196147858735,0.568139963167588,FALSE
188,24,1910.09952235114,0.482088191951204,920.836425177119,0.00252632482364953,0.00252632482364953,2.45330847294828,0.00508063799608974,0.00255431317244021,0,0,4.20510172526541,2261.28430930522,160.770067283002,26.9045108929476,-78.2995259299355,-2.01617435364935,Sangay,National Park,National,II,Federal or national ministry or agency,Designated,2004,ECU,4859.88899237978,II,0.873848987108656,0.366022099447514,0.319848040861594,0.698895027624309,FALSE
236,33,3518.14039943348,0.415453560921992,1461.62395676816,0.00113491118730735,0.00113491118730735,1.70569332063517,0.00224899840611484,0.00111408721880749,0,0,4.51415588527361,392.319823155255,245.472979656697,53.2984335901394,-77.6078073618574,7.92986579125477,Darién,National Park,National,II,Federal or national ministry or agency,Designated,1980,PAN,5675.38419733076,II,0.923112338858195,0.216390423572744,0.199752670010751,0.515193370165746,FALSE
249,178,20252.1761314275,0.304512783333242,6167.04652233603,0.00181934086683743,0.00181934086683743,12.4339051546008,0.00351392791053911,0.00169458704370168,0,0,1.54825066587656,124.740560459861,267.985816559729,24.4883281713049,-74.8029670200838,-5.22655161719057,Pacaya - Samiria,National Reserve,National,VI,Federal or national ministry or agency,Designated,1972,PER,21717.9293472749,VI,0.990791896869245,0.298802946593002,0.296051538245,0.666666666666667,FALSE
257,142,15940.0188907708,0.161583604523152,2575.64570853788,0.00119904951035424,0.00119904951035424,3.8080811604183,0.00224772818225637,0.00104867867190213,0.0223292846043434,0.0185007685532901,1.6493945633831,810.624738759445,235.187782256821,46.7314740808058,-71.7123767126787,-12.0864130920751,del Manu,National Park,National,II,Federal or national ministry or agency,Designated,1973,PER,16987.297814591,II,0.965469613259669,0.227900552486188,0.220031058270505,0.547421731123389,FALSE
259,14,683.074184065576,0.347411670795513,237.307943563504,0.0108046649002599,0.0108046649002599,2.0575238482611,0.0207698009704485,0.00996513607018855,0.0222208343859268,0.0154023087042947,3.72377046875244,595.622588169015,232.378042663635,111.897608982934,-80.4039148992366,-3.95172679660102,Cerros de Amotape,National Park,National,II,Federal or national ministry or agency,Designated,1975,PER,1521.53133446558,II,0.523020257826888,0.639963167587477,0.334713700911314,0.721454880294659,FALSE
317,11,948.862921713506,0.519187283074824,492.637562334874,0.000711333223314081,0.000711333223314081,0.404791609764972,0.00142212073684828,0.000710787513534194,0,0,2.72677263533655,131.05468230664,271.623212577938,51.7793469317732,-66.7599558085863,3.77523452506758,Yapacana,National Park (PN),National,II,Federal or national ministry or agency,Designated,1978,VEN,2684.36796231308,II,0.748618784530387,0.154696132596685,0.115808430756082,0.349907918968692,FALSE
318,14,1448.68195958407,0.542813342644624,786.363896910796,0.00200860394833323,0.00200860394833323,1.62071290766844,0.00405551009863702,0.0020469061503038,0,0,1.76504231829007,570.133986440412,246.181150431843,50.3176800896501,-73.029685784327,9.34999827383045,Perijá,National Park (PN),National,II,Federal or national ministry or agency,Designated,1978,VEN,2897.30610369256,II,0.847145488029466,0.314917127071823,0.266780623302097,0.617403314917127,FALSE
321,7,555.134378319573,0.731483459665267,406.071615632329,0.00364741839786878,0.00364741839786878,1.43574503666186,0.00743275715435527,0.00378533875648648,0.0691892369145794,0.0479583244924348,5.2255740648203,1856.29933427733,184.522539512343,57.8136483684919,-70.8340853815944,8.52744582051708,Sierra Nevada,National Park (PN),National,II,Federal or national ministry or agency,Designated,1952,VEN,2762.65807353543,II,0.7048802946593,0.447974217311234,0.315768198298112,0.693830570902394,FALSE
322,8,579.345771496919,0.79736426041415,461.949612613706,0.00392825513154087,0.00392825513154087,1.93913181674969,0.0077106064833669,0.00378235135182604,0,0,4.57289207155739,1272.01630557707,198.234796184495,51.8981616640242,-72.2250238775666,7.43788798581887,"Páramos de Tamá, Cobre y Judio",National Park (PN),National,II,Federal or national ministry or agency,Designated,1978,VEN,1381.27638741369,II,0.737108655616943,0.45902394106814,0.338350520096728,0.72744014732965,FALSE
349,6,101.324332567857,0.412447148365435,41.7909320276436,0.00172466411971805,0.00172466411971805,0.0532752955671366,0.00330299621449914,0.0015783320947811,0,0,0.187440945643429,1099.94285746525,202.990769262284,89.0872093596508,21.8765083018259,-12.0947487059763,Cameia National Park,National Park,National,II,Not Reported,Designated,1938,AGO,14510.1191857463,II,0.0953038674033149,0.289594843462247,0.0275995085620097,0.121086556169429,FALSE
350,48,1250.56650499132,0.676379929298747,845.858084229409,0.00278694599243377,0.00278694599243377,2.39648836511615,0.00557798237187837,0.0027910363794446,0,0,0.838439453123868,1278.10900555353,210.923566584801,99.2643594320517,14.7887537809733,-15.2878367508695,Bicuar National Park,National Park,National,II,Not Reported,Designated,1964,AGO,6751.98640050913,II,0.858195211786372,0.38720073664825,0.332293818191685,0.717771639042357,FALSE
361,11,502.849387386678,0.718203195651521,361.148036952522,0.0254154306168138,0.0254154306168138,8.78381953838481,0.0514271528118392,0.0260117221950253,0,0,7.35057276675577,831.148749532402,147.832079101979,45.6829031943298,152.269224365664,-30.0454895898203,Guy Fawkes River,National Park,National,Ib,Sub-national ministry or agency,Designated,2010,AUS,1082.35992507895,Ib,0.661602209944751,0.798802946593002,0.528489794776309,0.905616942909761,TRUE
403,25,559.590398288744,0.161171515335562,90.1900324594274,0.0549231913787914,0.0549231913787914,4.63716149450658,0.107558821666265,0.052635630287474,0.553659875924428,0.776978575698809,4.73238946754425,752.821780054301,185.264245037584,49.4628517027807,147.801096347663,-24.9024661341693,Carnarvon,National Park,National,II,Sub-national ministry or agency,Designated,1994,AUS,3008.28125294677,II,0.240331491712707,0.894567219152855,0.214992674216294,0.538213627992634,FALSE
407,6,291.13698608038,0.734337388866455,213.792774160716,0.110198709455232,0.110198709455232,24.1826368548501,0.2757009462579,0.165502236802668,0.653582520363931,1.39985381795722,6.8451640706989,684.189477654604,196.315005689706,74.5484402896047,148.562754966197,-21.0346328913309,Eungella,National Park,National,II,Sub-national ministry or agency,Designated,2016,AUS,600.477753406397,II,0.490791896869245,0.94889502762431,0.465709990537529,0.860957642725598,FALSE
410,10,192.363761881058,0.836316492591768,160.876986638124,0.0597428871552806,0.0597428871552806,9.26508025644132,0.128811695185393,0.0690688080301126,0.184318583340803,0.407004574583961,5.42643930876545,79.0253453585401,255.16509922727,105.946312141833,144.54404204374,-14.4704032936662,Cape Melville,National Park Aboriginal,National,II,Joint governance,Designated,2013,AUS,1699.88119120079,II,0.394106813996317,0.904235727440147,0.356365461643078,0.754604051565378,FALSE
606,20,373.786997582997,0.817835837970857,305.696402390901,0.00252490428187252,0.00252490428187252,0.767714157061867,0.00501044880071858,0.00248554451884606,0,0,1.25037691313371,374.753568907956,270.222100765367,103.560361579335,14.6741148550176,8.67636267834011,Bouba Ndjida,National Park,National,II,Federal or national ministry or agency,Designated,1968,CMR,2115.47176412852,II,0.606353591160221,0.365561694290976,0.221659646123948,0.551104972375691,FALSE
607,15,335.485705849897,0.738972859918505,247.914831513676,0.00298098510975546,0.00298098510975546,0.728364396047626,0.00598415194342928,0.00300316683367382,0,0,2.34659173419933,401.637016172746,261.722436358302,96.6819492368435,13.7994393205144,8.28658556088016,Bénoué,National Park,National,II,Federal or national ministry or agency,Designated,1968,CMR,1980.33686048121,II,0.538674033149171,0.400552486187845,0.215767223222734,0.540055248618785,FALSE
617,51,2381.09452784197,0.362245128150513,862.5398923766,0.0177592359215497,0.0177592359215497,15.7228572010213,0.0354699374571439,0.0177107015355942,0.202922683861955,0.277524821008142,2.893361659062,591.556236335044,-1.16455126644171,54.2981299694882,-106.380748704773,53.9329019632181,Prince Albert National Park Of Canada,National Park,National,II,Federal or national ministry or agency,Designated,1927,CAN,3954.94665500949,II,0.863259668508287,0.733885819521179,0.633534029282785,0.953499079189687,TRUE
618,36,1802.37546485886,0.923031289587919,1663.64894965029,0.047851335735682,0.047851335735682,79.3002023646613,0.0974439040904836,0.0495925683548016,0.282825139638038,0.344368213496678,3.11267147152805,598.866067957234,5.96892216346919,50.9708309045972,-100.15068368697,50.8298481499682,Riding Mountain National Park Of Canada,National Park,National,II,Federal or national ministry or agency,Designated,1929,CAN,3059.49635245151,II,0.935543278084715,0.879834254143646,0.823123022292767,0.994014732965009,TRUE
619,9,289.293143058993,0.596575268124694,172.585134387054,0.0285988107282744,0.0285988107282744,4.88475911692722,0.0605538476687318,0.0319550369404575,0.526872937537361,0.549225573080642,5.51479834131469,336.569101781869,24.089613363508,17.7582363667721,-57.6901287343532,49.5077673593341,Gros Morne National Park Of Canada,National Park,National,II,Federal or national ministry or agency,Designated,1973,CAN,1838.85865086879,II,0.41804788213628,0.817219152854512,0.341636736092034,0.73158379373849,FALSE
620,22,1281.5828361119,0.16226780744799,207.959636878854,0.0569094418039356,0.0569094418039356,14.2663132721952,0.114398165654731,0.0574887238507957,0.0780546801156822,0.0879461617956319,2.60678502690167,393.274922902559,12.6402367862778,19.8583369388831,-85.8945038897763,48.291890300232,Pukaskwa National Park Of Canada,National Park,National,II,Federal or national ministry or agency,Established,1971,CAN,1849.6567141884,II,0.482504604051565,0.899171270718232,0.433854277952443,0.832872928176796,FALSE
622,11,355.40951340404,0.328586851679865,116.782893066506,0.05307639236998,0.05307639236998,5.772608175335,0.110369753269195,0.0572933608992149,0.467081668350964,0.355134694047217,5.61968563238586,1727.38802944397,-1.12492693777415,30.3489919910996,-117.532057930012,51.2809122173701,Glacier National Park Of Canada,National Park,National,II,Federal or national ministry or agency,Designated,1886,CAN,1353.75943057414,II,0.302486187845304,0.888581952117864,0.268783767284271,0.621086556169429,FALSE
624,13,557.037876477363,0.852372327148131,474.803671082663,0.0402918310057993,0.0402918310057993,17.1596551328164,0.0828368196455707,0.0425449886397714,0.527622121311458,0.683560669760395,7.01076776832203,341.628077654096,38.8116809006687,17.4386229526289,-60.6561184247012,46.7504608774598,Cape Breton Highlands National Park Of Canada,National Park,National,II,Federal or national ministry or agency,Designated,1936,CAN,951.720145457915,II,0.744014732965009,0.864640883977901,0.643305556403447,0.956261510128913,TRUE
639,116,4158.59290667606,0.676662513296161,2813.96392800701,0.000387236060123474,0.000387236060123474,0.861800281596191,0.000748618735951268,0.000361382675827794,0,0,0.110771383271967,423.602425180035,259.017028447244,91.2167781328714,19.7133363709185,8.04821620108433,Bamingui-Bangoran,National Park,National,II,Not Reported,Designated,1933,CAF,11191.1734540481,II,0.968232044198895,0.074585635359116,0.0722162021916303,0.237569060773481,FALSE
642,8,124.466391215135,0.59610170758772,74.1946283406229,0.0036793804205266,0.0036793804205266,0.26084562381738,0.00742871391282779,0.00374933349230119,0,0,0.323418905323037,388.71233231961,277.169808096612,108.912754210289,18.0059248544769,9.41370591010146,Manda,National Park,National,II,Not Reported,Designated,1969,TCD,951.015251325077,II,0.198895027624309,0.449815837937385,0.089466133512408,0.279926335174954,FALSE
666,24,2057.0939373764,0.375520500457061,772.480944850772,0.0051357001754639,0.0051357001754639,4.17043602293474,0.0100221215103189,0.00488642133485502,0.0670065938871181,0.0736142674661814,2.87530815860026,82.0105409463838,256.264207456034,70.3647401575717,9.50570562547475,-0.484254493194127,Reserve Présidentielle Wonga Wongué,Presidential reserve,National,Not Reported,Federal or national ministry or agency,Designated,1972,GAB,4259.88986641294,Other/Not reported,0.841160220994475,0.508747697974217,0.427938326058423,0.828268876611418,FALSE
669,38,647.273281382579,0.607363095657507,393.129903916916,0.00507114659272252,0.00507114659272252,1.94769587498472,0.0102537586019865,0.00518261200926397,0.0178104027386263,0.019566727314783,1.53968728344523,255.797500418877,272.566220682249,81.8130734694827,-1.84496825907852,9.59096826778573,Mole,National Park,National,II,Federal or national ministry or agency,Designated,1971,GHA,4739.78640001451,II,0.692449355432781,0.506445672191529,0.350687979270745,0.743554327808471,FALSE
670,20,473.539098529694,0.183968831838601,87.1164347864118,0.0075029328640824,0.0075029328640824,0.628673022544339,0.0140493963619247,0.00654646349784227,0,0,1.2594229698718,131.252667311636,271.588216278502,58.9951557206464,-0.272970317277922,7.42408677926975,Digya,National Park,National,II,Federal or national ministry or agency,Designated,1971,GHA,2771.42348887691,II,0.232044198895028,0.579650092081031,0.134504441256372,0.390423572744015,FALSE
671,14,267.036594060552,0.216225136484894,57.7400239972041,0.00611144063955796,0.00611144063955796,0.296069494582332,0.0114299479915175,0.00531850735195957,0,0,1.03996431060637,212.721693444029,268.287788932254,66.7272514650506,-2.37174731182622,8.44890120007368,Bui,National Park,National,II,Federal or national ministry or agency,Designated,1971,GHA,1859.80363128859,II,0.144106813996317,0.542357274401473,0.0781573788617224,0.251381215469613,FALSE
722,6,231.528639606517,0.45158571285314,104.555025762627,0.00671781310635947,0.00671781310635947,0.702533223761005,0.0135104107495757,0.00679259764321619,0,0,2.86107085011154,243.327038735637,262.521769642775,54.0816613098808,-6.03547047661766,7.02798959459785,Parc national de la Marahoué,National Park,National,II,Government-delegated management,Designated,1968,CIV,1029.23710077307,II,0.274401473296501,0.556629834254144,0.152740046600124,0.424953959484346,FALSE
723,7,238.30621139955,0.56057720879531,133.589030824945,0.00177309857629073,0.00177309857629073,0.236960698749111,0.00358702103681524,0.00181392246052451,0,0,2.81622449819,431.003737212893,248.446514739637,66.6150431130836,-7.26402354842431,7.97319671579121,Parc national du Mont Sangbé,National Park,National,II,Government-delegated management,Designated,1976,CIV,975.432276651896,II,0.340699815837937,0.2951197053407,0.100547229259723,0.308011049723757,FALSE
726,27,1786.12260953586,0.126967091685064,226.778793125706,0.0132616378784689,0.0132616378784689,3.15152206884446,0.0246721020291098,0.0114104641506409,0.130958427411243,0.10145327979437,5.3678861398864,1005.33214713536,17.9172511889953,30.9206129170875,142.953726108064,43.4886154877539,Daisetsuzan,National Park,National,II,Federal or national ministry or agency,Designated,1977,JPN,2265.97379652125,II,0.507366482504604,0.675414364640884,0.342682610420927,0.733885819521179,FALSE
727,30,2051.07461947428,0.494013591771335,1013.25873975751,0.0142451947915622,0.0142451947915622,13.4218213788876,0.0288368691767295,0.0145916743851673,0.218607832012987,0.222578924187148,5.39716797625548,852.412058789864,79.1108438856438,28.8428678217047,139.912959422026,38.0310530252097,Bandai asahi,National Park,National,II,Federal or national ministry or agency,Designated,2019,JPN,1886.51937312952,II,0.884438305709024,0.695672191528545,0.61527913440439,0.945672191528545,TRUE
729,24,1444.67966579088,0.601761252998618,869.352245867942,0.0210929896807672,0.0210929896807672,17.4295904918475,0.0432278791406731,0.0221348894599059,0.380186470339332,0.376049034944904,7.37525304694518,1559.2676361181,49.1820187190479,40.4673445775912,137.639925964347,36.5077901572264,Chubusangaku,National Park,National,II,Federal or national ministry or agency,Designated,1934,JPN,1746.75019261659,II,0.864640883977901,0.761970534069982,0.658830876143382,0.959484346224678,TRUE
732,17,1277.87921610735,0.468169160178292,598.263639414272,0.0289465014636599,0.0289465014636599,18.0766247271207,0.0603116271514296,0.0313651256877696,0.406437982848541,0.465358143544829,8.07722160681447,1044.74466314184,89.3413564516457,49.3832046752583,138.904960135383,35.8615453404017,Chichibu tama kai,National Park,National,V,Federal or national ministry or agency,Designated,1950,JPN,1257.45905745853,V,0.793278084714549,0.822283609576427,0.652299566896954,0.957182320441989,TRUE
733,10,601.260769284895,0.220308152827357,132.462649448711,0.0183919636094047,0.0183919636094047,2.48589092911143,0.0352202181050273,0.0168282544956226,0.189291484738903,0.240432213171845,5.83246633421356,546.506103427898,50.1985186324473,22.2706219183574,141.171513111078,42.7532075363094,Shikotsu toya,National Park,National,II,Federal or national ministry or agency,Designated,2003,JPN,999.983523101869,II,0.338858195211786,0.742633517495396,0.251647453442271,0.595764272559853,FALSE
734,9,471.418767635919,0.363936491115107,171.566492139224,0.0118695551210582,0.0118695551210582,2.07612764985739,0.0235365185540819,0.0116669634330237,0.530649312500217,0.526261991130084,5.34949815924841,438.837151258544,40.3615196508062,33.636575210734,144.287561620654,43.5282411034703,Akanmashu,National Park,National,II,Federal or national ministry or agency,Designated,2017,JPN,950.034779072705,II,0.415285451197053,0.655616942909761,0.272268177948713,0.629373848987109,FALSE
735,13,959.838323158725,0.368028461971922,353.247821813814,0.0136099326796074,0.0136099326796074,5.03742646148895,0.0271919725515401,0.0135820398719327,0.0805227837056298,0.0558141404963956,6.44126387449768,829.206865085269,62.3537715628659,25.0708808747138,140.83902214719,40.1444941355325,Towada hachimantai,National Park,National,II,Federal or national ministry or agency,Designated,2018,JPN,857.497283798872,II,0.654235727440147,0.686003683241252,0.448808118731961,0.847605893186004,FALSE
736,8,324.918434892833,0.954338909916659,310.082304967454,0.0564535526766872,0.0564535526766872,17.4571342055101,0.114832581303497,0.05837902862681,0.525942742519074,0.940331333218359,6.17774669818099,744.04525295888,118.784986476705,61.1602111422861,131.123694927531,32.9785037967392,Aso kuju,National Park,National,V,Federal or national ministry or agency,Designated,2020,JPN,731.542796713119,V,0.609576427255985,0.897329650092081,0.546991002173994,0.917587476979742,TRUE
779,5,123.357033472926,0.65623407465482,80.9510887132691,0.00245519243471259,0.00245519243471259,0.193046278833864,0.00497988452557976,0.00252469209086718,0,0,2.82755235009381,1382.64231742951,202.74674244251,97.6308127941363,33.8595976715262,-10.4930910829627,Nyika National Park,National Park,National,II,Federal or national ministry or agency,Designated,1965,MWI,3094.12731884085,II,0.21731123388582,0.357734806629834,0.0777397922326343,0.249539594843462,FALSE
787,9,889.295467042089,0.311444095682929,276.965822527851,0.00212912259391943,0.00212912259391943,0.5933981385923,0.00412081440027,0.00199169180635057,0.123517199643079,0.17123119736652,6.50556967139027,573.714629265915,249.426550070909,14.1848705304129,114.903413660372,4.10433029903025,Gunung Mulu National Park,National Park,National,II,Sub-national ministry or agency,Designated,2011,MYS,936.343217185547,II,0.578268876611418,0.33195211786372,0.191957578285834,0.496777163904236,FALSE
799,16,291.175679572979,0.538348688315175,156.754045167393,0.00651480433163209,0.00651480433163209,0.999647079833564,0.013186865448697,0.00667206111706492,0,0,0.571704896726887,155.859583783461,242.066744658389,88.6771795687102,32.4989327343753,-22.9862393074585,Banhine,National Park,National,II,Collaborative governance,Designated,1973,MOZ,7255.81763743998,II,0.383517495395948,0.551565377532228,0.211534972138281,0.532688766114181,FALSE
800,26,523.358258057188,0.59227592204161,309.972494848912,0.00457864816104335,0.00457864816104335,1.36225882330293,0.00917971150140079,0.00460106334035744,0.0410473348116637,0.0284518443942048,1.83626520926024,139.946225424327,234.255144482682,93.2650571000457,33.7257973038582,-21.5459935722039,Zinave,National Park,National,II,Collaborative governance,Designated,1973,MOZ,4091.74589106856,II,0.609116022099448,0.491252302025783,0.299229648057141,0.670810313075506,FALSE
801,77,3195.50970462917,0.368210600844167,1176.62054834487,0.00777665062696131,0.00777665062696131,8.85505651416535,0.0150707260813089,0.00729407545434761,0.0576920468141944,0.0735342082905477,2.99216124758889,201.89686035814,242.827651138922,86.2661224392147,34.4498771374737,-18.6767562417447,Gorongoza,Buffer Zone,National,VI,Collaborative governance,Designated,2010,MOZ,9446.43677224974,VI,0.901473296500921,0.585174953959484,0.527519594775631,0.905156537753223,TRUE
803,5,165.789769935741,0.923496543156102,153.106279426302,0.0177309366797334,0.0177309366797334,2.74637166660443,0.034450145968111,0.0167192092883776,0.10132234286348,0.140462592567098,6.07583649743606,2489.25901040722,116.188811650811,112.674605898854,85.4074686293163,28.0415744954489,Langtang,National Park,National,II,Federal or national ministry or agency,Designated,1976,NPL,1658.55530841241,II,0.377992633517495,0.733425414364641,0.277229403864351,0.636740331491713,FALSE
805,18,835.35965386355,0.513350225951312,428.832067061463,0.0195564579245779,0.0195564579245779,8.67023050128779,0.0401359015825026,0.0205794436579247,0.190723649513977,0.179327288228244,4.78551855743181,329.309558362793,235.119007764357,115.456641354996,84.4536726093649,27.4803244064242,Chitwan,National Park,National,II,Federal or national ministry or agency,Designated,1973,NPL,1213.00265952349,II,0.719613259668508,0.749539594843462,0.539378631095917,0.912983425414365,TRUE
819,46,768.350831306112,0.7532122085889,578.731226619194,0.00872831889851423,0.00872831889851423,4.74963852357164,0.0172259062142963,0.0084975873157821,0,0,0.83380518870675,264.4487965064,268.608464340701,94.0254534877782,4.23902704764457,10.015890232305,Kainji Lake,National Park,National,II,Federal or national ministry or agency,Designated,1979,NGA,5824.45366174184,II,0.784990791896869,0.60451197053407,0.474536330460677,0.869705340699816,FALSE
865,64,1061.71605174489,0.771056051175326,818.642586327875,0.00110970340721739,0.00110970340721739,0.905168454954993,0.00219936715857674,0.00108966375135935,0,0,2.55905505335834,79.7008286182744,279.979237469764,122.335308232387,-13.036569641101,12.9759198002929,Parc national du Niokolo-Koba,National Park,National,II,Federal or national ministry or agency,Designated,1954,SEN,8426.8806035701,II,0.85451197053407,0.212707182320442,0.181760833511391,0.47329650092081,FALSE
873,7,130.141307326631,0.313758230670683,40.8329063239733,0.0073897260529071,0.0073897260529071,0.300926824275674,0.0144119648446538,0.00702223879174672,0.105512860154135,0.115917724777852,3.09128054344049,440.053371960697,225.53869875012,83.003068802806,31.3583217310848,-23.2806067563672,Kruger National Park,National Park,National,Not Reported,Federal or national ministry or agency,Designated,1926,ZAF,19171.613005795,Other/Not reported,0.0920810313075506,0.576427255985267,0.0530780162049049,0.195672191528545,FALSE
903,156,5742.34863937658,0.0927542705627929,532.627359362621,0.00126697559825173,0.00126697559825173,0.64855566431334,0.00230662061158545,0.00103964501333372,0,0,0.0493643493416202,538.743492685665,262.477098368668,75.4035403351404,28.7665500799641,6.15203778580934,Southern,National Park,National,II,Federal or national ministry or agency,Designated,1939,SSD,19239.353297608,II,0.766114180478821,0.23572744014733,0.180594134624842,0.472375690607735,FALSE
917,29,920.975055824245,0.139740047199047,128.697097770025,0.000743864761614957,0.000743864761614957,0.0761053454406665,0.00136078980238961,0.000616925040774654,0,0,0.568528398396882,1491.60028182083,203.15414021885,112.893413645172,33.9466016337357,-7.94647327518309,Ruaha National Park,National Park,National,II,Federal or national ministry or agency,Designated,1964,TZA,20152.3067033251,II,0.32780847145488,0.161602209944751,0.0529745734257196,0.19475138121547,FALSE
919,19,847.811132977058,0.507652536927766,430.393472491406,0.00217170326502061,0.00217170326502061,0.921522474932365,0.00433553015298601,0.0021638268879654,0,0,2.38367613325736,493.353442489403,243.465121228607,83.3888871479056,37.2740443912549,-7.38365898423668,Mikumi National Park,National Park,National,II,Federal or national ministry or agency,Designated,1964,TZA,3352.56863337716,II,0.720073664825046,0.337016574585635,0.242676759968662,0.583333333333333,FALSE
921,20,665.057602908324,0.213918809692417,142.268330791041,0.0018014701110908,0.0018014701110908,0.229243093436638,0.00337100044037254,0.00156953032928174,0.0430774603910883,0.10329523863595,1.75508408492441,1001.51116952687,253.938242172937,94.7526272038494,31.3168169597149,-6.96247219920155,Katavi National Park,National Park,National,II,Federal or national ministry or agency,Designated,1974,TZA,4206.91925377113,II,0.359116022099448,0.296961325966851,0.106643570098593,0.325046040515654,FALSE
922,13,582.415348498685,0.699674995514905,407.501456348629,0.0066891068599048,0.0066891068599048,2.67738130663377,0.0135846409179711,0.00689553405806629,0,0,4.31708415159255,2434.88126964539,135.517914156344,78.3406095442567,37.3164112918255,-3.0415507125363,Kilimanjaro National Park,National Park,National,II,Federal or national ministry or agency,Designated,1973,TZA,1713.78298174297,II,0.707642725598527,0.55524861878453,0.392917645981502,0.792357274401473,FALSE
930,6,365.024559074165,0.510314692605657,186.277395657448,0.0162660151303168,0.0162660151303168,3.03887996282234,0.0333507522726277,0.0170847371423109,0.279083787372089,0.365042207735401,3.46447852535857,763.428521435333,240.05483720246,75.6375776500073,101.531537227918,16.7167195222847,Nam Nao,National Park,National,II,Federal or national ministry or agency,Designated,1972,THA,969.808857212896,II,0.442909760589319,0.716390423572744,0.317296310993085,0.697053406998158,FALSE
956,28,1194.92373069125,0.307421348674195,367.345064851905,0.00401576454359557,0.00401576454359557,1.38701995091588,0.00772781849217557,0.00371205394858,0.01515095385542,0.0210036818953565,2.4998202510087,877.148559585355,241.898669744854,42.8023760547121,31.8073542969643,2.16730183896024,Murchison Falls,National Park,National,II,Federal or national ministry or agency,Designated,1952,UGA,3877.78549765368,II,0.667587476979742,0.463627992633518,0.309512241859393,0.687845303867403,FALSE
960,11,161.784294088062,0.811362941527436,131.26578074423,0.0597862601383692,0.0597862601383692,7.96000475873305,0.128432799874186,0.0686465397358172,0.622954401873676,0.60373592991999,9.67503876363462,366.049985476802,77.0836440790107,23.3611345036571,-3.70080713399831,52.7992433354085,Eryri,National Park,National,V,Sub-national ministry or agency,Designated,1951,GBR,2140.05406275304,V,0.335174953959484,0.904696132596685,0.303231484590417,0.680018416206262,FALSE
962,10,187.416534135125,0.719436818066616,134.834354971248,0.105523364175193,0.105523364175193,14.315422361692,0.246941705865504,0.14141834169031,0.879664661006915,1.26353054241317,9.72926705538748,165.779842166539,83.7045383499315,12.5538530019493,-0.829658179724882,54.3806754029595,North York Moors,National Park,National,V,Sub-national ministry or agency,Designated,1952,GBR,1441.91413210185,V,0.343922651933702,0.944290976058932,0.324763056683251,0.707642725598527,FALSE
963,5,75.1089645947255,0.786877257600771,59.1015360815309,0.125441269643102,0.125441269643102,7.69418050059309,0.355759313149143,0.230318043506041,1,1.95309963959558,9.83527656106036,344.731417490333,83.1534797367899,14.893013581886,-1.70358184967584,53.3982953201829,Peak District,National Park,National,V,Sub-national ministry or agency,Designated,1951,GBR,1438.87701177433,V,0.147329650092081,0.956261510128913,0.140885673683818,0.404235727440147,FALSE
977,6,234.270054918915,0.212226859347575,49.7183979946251,0.131955741884908,0.131955741884908,6.45522621188883,0.296786334080639,0.164830592195731,0.693916941239023,1.24604192547632,4.62153400575309,215.472689189438,31.3350454605283,25.2583604772731,-88.8839563610434,47.9885286635516,Isle Royale National Park,Marine Protected Area,National,V,Federal or national ministry or agency,Designated,1931,USA,2224.61467189956,V,0.114640883977901,0.958563535911602,0.109890571105888,0.333793738489871,FALSE
983,9,270.561732437453,0.870861578749253,235.621817459614,0.0573420623393246,0.0573420623393246,13.5942906923179,0.120645501272137,0.0633034389328119,0.505880629633217,1.19173968645086,5.9982721880928,2354.95296754297,-1.38080553830385,22.0692760768537,-110.791353361551,43.8537959861908,Grand Teton,National Park,National,II,Federal or national ministry or agency,Designated,1929,USA,1115.77689905493,II,0.520257826887661,0.900092081031308,0.468279950076141,0.86279926335175,FALSE
