SITE_ID,n_forest_cells,total_protected_forest_area_mha,mean_carbon_percentile,mean_pest_record_probability,obs_occurrence,record_intensity,mean_sampling_effort,lon,lat,IUCN_group,governance_group,ISO3,country
34015,5,0.0438797427758841,0.379060240925134,0.00481802912585519,0,0,0.690317598377486,-58.0189078235758,-6.42970653271398,Not reported,Community/Indigenous,BRA,Brazil
34019,12,0.0454233663449391,0.981166150511157,0.00696875141414378,0,0,1.30799569527497,-47.594140169322,-6.11995910957805,Not reported,Community/Indigenous,BRA,Brazil
34021,22,0.063386703581593,0.880289329001784,0.00417743630253335,0,0,2.28334778389981,-47.3991927037935,-8.36502114160946,Not reported,Community/Indigenous,BRA,Brazil
34023,17,0.0697335137021871,0.951553980652022,0.00387407885898133,0,0,1.34060868470831,-48.1171686316889,-9.55528311421481,Not reported,Community/Indigenous,BRA,Brazil
34026,9,0.0903360281327915,0.362183222122136,0.00556543807435069,0,0,2.03034548646338,-64.3248944054395,-12.0272306126989,VI,Government,BRA,Brazil
34030,8,0.0617464256950469,0.558998592202023,0.00569027626897027,0,0,2.15854780559218,-65.0606492647129,-10.5017596943533,Not reported,Community/Indigenous,BRA,Brazil
34037,12,0.121598790374465,0.344076360452238,0.00314607453073658,0,0,0.662561762134409,-65.1549560794605,-11.3584896429101,Not reported,Community/Indigenous,BRA,Brazil
34039,5,0.0469197470603992,0.348931566701834,0.00821394828757832,0,0,2.77744162517514,-64.8662458823975,-11.9293792005297,Not reported,Community/Indigenous,BRA,Brazil
34041,6,0.0646255908848326,0.494272227752198,0.00129846605058493,0,0,0,-60.6095922811339,-11.1976799310735,Not reported,Community/Indigenous,BRA,Brazil
34044,7,0.0460998789759266,0.724533078290023,0.00467393659693317,0,0,1.44161488296582,-60.5827103830017,-12.6271266991736,Not reported,Community/Indigenous,BRA,Brazil
34045,62,0.648290434921617,0.327392797837597,0.00272660332470971,0,0,0.942384558659886,-63.5180710683577,-11.1753823045581,Not reported,Community/Indigenous,BRA,Brazil
34059,12,0.0862344768530713,0.578478115347402,0.00332792074214159,0,0,0.844906515148098,-59.8589021144267,1.99886544548562,Not reported,Community/Indigenous,BRA,Brazil
34075,37,0.201392108411463,0.668982583666305,0.0114194857762145,0,0,2.30435824027567,-60.334077251423,4.67767712747893,Not reported,Community/Indigenous,BRA,Brazil
34078,9,0.0360599363582584,0.798841763749553,0.00471566534531899,0,0,0.979995707446937,-52.7957079532336,-15.2306308421632,Not reported,Community/Indigenous,BRA,Brazil
34084,7,0.0808302709385569,0.158251695404558,0.00127161784318884,0,0,0.265122773855252,-59.6912878695541,1.35939047139378,Not reported,Community/Indigenous,BRA,Brazil
34804,5,0.0312895101203521,0.54776666588185,0.0238068749657398,0,0,4.65952674505793,31.5608251368224,1.78812655119763,Not reported,Government,UGA,Uganda
34842,74,0.8912219378171,0.235686974914817,0.00119936224079236,0,0,0.185068065769769,-51.5661777169427,-4.50794306150559,Not reported,Community/Indigenous,BRA,Brazil
34843,17,0.189397326722044,0.420344540768154,0.00177442334610876,0,0,0.266368153722846,-54.1407904373672,-4.31059449314432,Not reported,Community/Indigenous,BRA,Brazil
34845,239,2.78887009695049,0.445573650991707,0.000941176500958616,0,0,0.220539916792014,-53.2376443539859,-8.70450490967461,Not reported,Community/Indigenous,BRA,Brazil
34849,23,0.281621520619944,0.286503576884046,0.00084359120677597,0,0,0.0787452387153503,-54.3950274733128,0.659856432634318,Not reported,Community/Indigenous,BRA,Brazil
34895,5,0.0103780980746752,0.974292625979207,0.00376526369728008,0,0,0.752845784990818,-45.0556173920623,-6.14056467694753,Not reported,Community/Indigenous,BRA,Brazil
36026,5,0.0454006097009356,0.198491780796186,0.0396781958400475,0,0,3.81905190186349,-9.29209720024187,5.36418100243282,Not reported,Government,LBR,Liberia
36579,12,0.0225523561173678,0.761544397498315,0.015670961840981,0,0,0.814881304229348,4.36671659281727,9.11733292338161,Not reported,Government,NGA,Nigeria
36820,15,0.0739620182006795,0.529828856349846,0.052181998047425,0,0,3.09780863689935,4.39064759715505,6.92877119970809,Not reported,Government,NGA,Nigeria
36862,5,0.00752977645332381,0.763931221025675,0.0158445605413017,0,0,0.698078395765567,6.91725839970869,6.97288433384269,Not reported,Government,NGA,Nigeria
36946,5,0.00873252112397523,0.780687340504529,0.0205583938304605,0,0,0.585903962218888,7.28071653812532,6.57030812393021,Not reported,Government,NGA,Nigeria
36971,7,0.0278924486538322,0.713331561413487,0.0209123885108044,0,0,0.815728334612489,4.69483022942633,6.81610978406306,Not reported,Government,NGA,Nigeria
36977,9,0.0441741204875492,0.482272069735103,0.0291253153772822,0,0,1.56192156837225,5.12947970051874,6.86905466070854,Not reported,Government,NGA,Nigeria
37013,5,0.0256556295539098,0.580604522519135,0.045002632394876,0,0,3.22238821423616,8.38933920459245,5.21060707373811,Not reported,Government,NGA,Nigeria
40764,5,0.0242236191681937,0.67464344362809,0.0472269850948106,0,0,2.33270153801995,-2.15091606989524,6.72060439560325,III,Government,GHA,Ghana
40811,8,0.0493781632625668,0.707817472322317,0.0757276942185024,0,0,3.40242420401745,-3.13533783814118,6.37316987259297,VI,Government,GHA,Ghana
40875,6,0.0136712363444802,0.789483117952424,0.0726020088355216,0,0,3.35979329073041,-2.54883438682612,7.5634086099444,IV,Government,GHA,Ghana
41013,10,0.0931025347416189,0.388111053192258,0.0173070204231797,0,0,0.715213602968514,-85.5215394007831,14.4948608537981,VI,Government,HND,Honduras
41014,21,0.189277132945548,0.680092486673679,0.0191805920159054,0,0,1.64773044390495,-85.0735880311683,15.3709369464419,VI,Government,HND,Honduras
41049,51,0.556611208561548,0.268196850850026,0.00339158909725777,0,0,1.99530656334716,-59.0155230091761,3.26192754312117,VI,Government,GUY,Guyana
41053,47,0.549307460244578,0.119069135945707,0.00323719284094535,0,0,2.35206791326762,-58.9708211963098,1.58659708193739,VI,Community/Indigenous,GUY,Guyana
41057,6,0.0489515727393874,0.353206486779631,0.00342618346563382,0,0,0.106831530165721,-59.0484294000596,7.81566293686763,VI,Government,GUY,Guyana
41093,45,0.482897233473344,0.505253696575365,0.00150891752119516,0,0,0.543222323729143,-59.9125786544311,-11.6579539002925,Not reported,Community/Indigenous,BRA,Brazil
61074,9,0.0790125745633461,0.895180179579875,0.0219936258289738,0,0,1.21882544187928,-84.0539322840007,12.672268771907,IV,Government,NIC,Nicaragua
61401,137,1.45610464982202,0.344075764368379,0.071042881087074,0,0,3.9391505273799,-89.721426922442,18.5596787888163,Not reported,Government,MEX,Mexico
61403,20,0.125875377567037,0.603161296073673,0.0864046225081314,0,0,2.52544106143347,101.352351529886,21.7659076568379,Not reported,Not reported,CHN,China
61407,6,0.05872957965532,0.634534137296845,0.177083848725115,0,0,6.82857086126918,-92.6502877748436,15.5371161404248,Not reported,Government,MEX,Mexico
61497,6,0.0467993475321473,0.55767290478578,0.0347458778375671,0,0,0.955190166235577,104.58906705256,20.1379700074431,VI,Government,LAO,Laos
61501,16,0.0975064156949171,0.567244890643265,0.0461905652554175,0,0,1.97236836962141,104.808159363443,17.7532271486864,VI,Government,LAO,Laos
61596,9,0.0519794690870532,0.117663505448566,0.192701350148781,0,0,4.56597665107981,-71.3448475865547,47.3087257287082,II,Government,CAN,Canada
61612,67,0.453580657217459,0.63716077152473,0.0171763608311593,0,0,3.37993103215628,-62.0048953241156,5.55914268299621,Not reported,Not reported,VEN,Venezuela
61767,7,0.0658625648872336,0.0167400462123476,0.00189665155286582,0,0,1.14425129223049,-71.176584675759,-10.2315819739755,VI,Government,PER,Peru
61943,11,0.0643034036505072,0.577616400372719,0.021785507273706,0,0,0.555076824484393,104.424082569915,14.075281091922,IV,Government,KHM,Cambodia
62046,5,0.0387569221441583,0.980276859170139,0.0125412862259651,0,0,1.25938756624962,-84.5429755546218,14.8174641521154,IV,Community/Indigenous,HND,Honduras
62095,15,0.0401529761804469,0.396635234572771,0.0085587898767858,0,0,0.944998490143169,28.8822819928436,-15.7407198716654,VI,Shared governance,ZMB,Zambia
62266,6,0.0123235601969425,0.410015216578895,0.200636801146273,0,0,4.89530630441853,26.9368493870991,55.8857937392156,V,Government,LVA,Latvia
62275,6,0.0147660663918998,0.378049068529901,0.225208336828922,0,0,5.44120709693591,26.1791152432023,55.6473241070963,V,Government,LTU,Lithuania
62282,5,0.018546224041434,0.46265024599609,0.303826646000493,0,0,6.62813092182481,25.7328687551727,55.2501481983063,V,Government,LTU,Lithuania
62493,10,0.072026147010333,0.725449343684935,0.0277886336453116,0,0,1.87061771713988,115.124232354567,-3.556456341169,VI,Government,IDN,Indonesia
62580,19,0.0508516404046758,0.625792618771644,0.115000011468295,0,0,4.48109180198433,77.5342494798842,43.2414954486354,IV,Government,KAZ,Kazakhstan
62620,5,0.00793100862785601,0.102853603854702,0.00770574667873359,0,0,0,69.7071680273033,55.0316794574754,IV,Government,KAZ,Kazakhstan
62621,21,0.212931746197582,0.404444704658263,0.0496926983080566,0,0,3.24327165181703,123.677750987521,0.581342041801084,II,Government,IDN,Indonesia
62941,19,0.102899092793196,0.461162793699191,0.450084712314786,0,0,7.34924479619569,147.117840279355,-37.1534004793457,II,Government,AUS,Australia
63052,19,0.0937755242909674,0.354592605775017,0.221645042487923,0,0,5.47724132514837,16.0900949411762,39.9410378980572,II,Government,ITA,Italy
63623,24,0.109119367720072,0.53445219337974,0.238726069440921,0,0,5.24969963721518,22.0205744844192,44.6818020977106,V,Government,ROU,Romania
63641,7,0.0228424535440251,0.0315811702222346,0.283221713980782,0,0,6.18621019276868,15.900317603997,41.8289298310069,II,Government,ITA,Italy
63647,9,0.0346434951641367,0.547204470002303,0.38256066564345,0,0,6.09902983594641,9.34800622412328,39.974363818598,II,Government,ITA,Italy
63863,12,0.0680034395338125,0.541731699647703,0.441329373312475,0,0,8.02725395649473,150.234261053439,-35.0165515883817,II,Government,AUS,Australia
64415,5,0.0244421066887188,0.872182347678763,0.0773414480415303,0,0,3.58301245775377,91.8804232307288,27.3437551509576,IV,Government,BTN,Bhutan
65177,8,0.0391995979025493,0.408380793523044,0.284771091643607,0,0,5.07995092082627,-120.889490780799,49.18791274092,II,Government,CAN,Canada
65785,12,0.0766309625848276,0.368215631503629,0.245357076902724,0,0,4.75298319402691,-65.4396619435969,44.2289327986859,Ib,Government,CAN,Canada
66395,67,0.343891756705623,0.356741367472397,0.184317204851905,0,0,3.21455160695508,-91.5128315491733,48.3775962163791,Ib,Government,CAN,Canada
66603,5,0.0222337178406435,0.177326766281667,0.375366274225565,0,0,4.37041891588595,-70.2617363733296,48.335418184976,II,Government,CAN,Canada
66607,19,0.118662003128223,0.0887093189361716,0.275823125917605,0,0,4.31311432755848,-74.3704889264885,46.4270087995383,II,Government,CAN,Canada
66710,45,0.183800990963391,0.512742445813502,0.0283808727765359,0,0,0.580006589636187,-66.5093015884784,51.4219975618613,II,Government,CAN,Canada
67060,9,0.0207419339184605,0.222646373642362,0.242531789120985,0,0,5.63136992294809,-115.218612006828,50.558652604632,II,Government,CAN,Canada
67729,25,0.207293746636319,0.611358746657558,0.0363867002309354,0,0,2.55132190036459,99.0991683952024,15.3208726862587,Not reported,Not reported,THA,Thailand
67732,6,0.0180299483440773,0.185110706161187,0.0839176961249478,0,0,4.77790512983953,103.90487509107,33.1723919281992,Not reported,Not reported,CHN,China
67738,6,0.0205845875885881,0.552436492012762,0.654236467251951,0,0,9.41198999049893,15.637744623271,50.6944935328933,Not reported,Not reported,CZE,Czechia
67744,12,0.0893421473459689,0.797667922000783,0.176955435673953,0,0,4.72998919658087,-89.622916631183,15.2415650608547,Not reported,Shared governance,GTM,Guatemala
67755,6,0.0318334166256368,0.761952524370515,0.769059827017499,0,0,7.33580686328124,-88.0407337906846,36.7893694754071,Not reported,Not reported,USA,United States
67759,6,0.0135020185742316,0.458046842766556,0.0426430860785869,0,0,3.45592592708923,-58.1626454813316,-25.0493274067933,Not reported,Not reported,ARG,Argentina
67802,5,0.0123475899019123,0.419317203287001,0.782161505164793,0,0,9.17484166430424,16.9105794387794,48.5641921962787,II,Not reported,AUT,Austria
67924,12,0.0286493178880713,0.191049601456567,0.882528824120726,0,0,9.48877646618067,4.78766322980178,48.5527493334572,Not reported,Not reported,FRA,France
67932,10,0.0820631563318491,0.16209650095622,0.0338360169194127,0,0,4.21189833930263,9.63587590668385,-2.06060387439163,II,Not reported,GAB,Gabon
67933,6,0.0471767789233767,0.381852741215225,0.0535758990661249,0,0,5.99955814520565,10.2056798702248,-2.79536626602206,VI,Not reported,GAB,Gabon
67985,52,0.174030441904061,0.786710695918747,0.0622128314362087,0,0,1.24828537323038,-14.1586542537178,10.6951778606607,Not reported,Not reported,GIN,Guinea
67986,38,0.139870015142791,0.888710660227498,0.0416820841646369,0,0,0.773028078844504,-13.6738482336445,10.5569845749516,Not reported,Not reported,GIN,Guinea
68011,11,0.114891629335017,0.350015765465243,0.0131619411164311,0,0,1.12604859283015,104.273293032071,-1.4223616209843,Not reported,Not reported,IDN,Indonesia
68168,11,0.0257815631677178,0.428831782306462,0.0861647556251523,0,0,6.15600703579865,32.4312471985972,-27.8542030927388,II,Not reported,ZAF,South Africa
68313,15,0.0897230049646076,0.641911007492451,0.431212777917323,0,0,4.05992812933324,-91.1632717097315,34.2923435643363,Not reported,Not reported,USA,United States
68316,8,0.0290536226015071,0.262764789427811,0.927648055764819,0,0,7.66905460682857,-74.985050017321,39.2936420841927,Not reported,Not reported,USA,United States
68404,32,0.0753893417503264,0.514181026930159,0.0358750632616281,0,0,1.59137631605754,-158.661974835894,59.7492307800302,V,Government,USA,United States
68632,5,0.0227942489893513,0.298535002594328,0.10759500578012,0,0,4.71627832515157,145.094732033684,44.0723337452856,Ib,Government,JPN,Japan
68862,6,0.0417657671458935,0.277356044986655,0.0227398352867776,0,0,1.15158382799777,107.394154416782,14.5321493417262,II,Government,KHM,Cambodia
71252,23,0.212825499177995,0.589447520839577,0.0566572317452569,0,0,2.97749193630092,101.268766806014,20.9169736716892,VI,Government,LAO,Laos
71253,12,0.10444834531337,0.52111350500841,0.0134936863114363,0,0,0.466530735920697,100.835029112112,20.5498991155685,VI,Government,LAO,Laos
71261,9,0.0791354462161942,0.465497134490664,0.0170567044926741,0,0,1.90280920649214,107.024916893837,16.1089215731884,VI,Government,LAO,Laos
72312,50,0.478524358869118,0.455682645975449,0.0088319746166124,0,0,1.49281950798912,28.5370745344989,-3.43176616716365,Not reported,Not reported,COD,Congo - Kinshasa
72324,62,0.633389370260205,0.0919601261672186,0.00250396952533673,0,0,1.02088713596564,12.7628428045829,1.68876714248445,II,Government,GAB,Gabon
77895,5,0.0120452783601865,0.329635370394398,0.638866722628297,0,0,5.19127670907533,-83.9551338552314,45.4038455320662,V,Government,USA,United States
81072,16,0.167921526993856,0.385230403084309,0.0218534310815074,0,0,5.30586054350044,-77.573985833493,-0.440810395252102,II,Government,ECU,Ecuador
83231,11,0.0245676207404828,0.535911062927016,0.513725592736626,0,0,11.0509736874981,6.26035196779014,44.7819383995323,V,Government,FRA,France
93295,56,0.244211403139275,0.626915766211776,0.402968945112526,0,0,5.96306211395063,-113.833138931993,48.6918018032976,Not reported,Not reported,CAN;USA,CAN;USA
93409,21,0.197606507852907,0.516029129697922,0.0423065027927563,0,0,4.03774092009075,-53.9479910544101,-26.9266343085629,Not reported,Not reported,ARG,Argentina
93533,80,0.237616383688517,0.743584544620356,0.00135753256085629,0,0,0.543927102064255,108.294544984756,49.1160821411426,Ib,Government,MNG,Mongolia
93582,9,0.0125225129828422,0.581862704707936,0.0106701746822355,0,0,1.92632109888525,107.475589109435,48.1212515312853,II,Government,MNG,Mongolia
93914,13,0.0523006050786169,0.248145828148516,0.0475919298218279,0,0,1.71086937087923,25.7767880334729,52.7041862268334,IV,Not reported,BLR,Belarus
93945,7,0.0208317855437692,0.360840743285459,0.0416434435276651,0,0,1.87263121097877,29.3887510758236,55.4736669611473,IV,Not reported,BLR,Belarus
93947,11,0.0460453297755456,0.251971135860041,0.0851487135079706,0,0,4.00219403183908,26.4157325160155,53.8751701816039,IV,Not reported,BLR,Belarus
94063,13,0.0943528074991867,0.649957018057793,0.0018123649211357,0,0,1.58305916731332,-50.1390597408934,-10.8348833099726,Not reported,Not reported,BRA,Brazil
95340,6,0.0233337918617255,0.0828440453870553,0.228242598024917,0,0,5.20927106032795,23.4516213721803,56.9263854560505,Ia,Not reported,LVA,Latvia
95341,6,0.0132050475249232,0.525187932639181,0.116772142002597,0,0,4.59149865629211,26.4846001374385,56.5828487591907,Ia,Not reported,LVA,Latvia
95375,35,0.055962882462705,0.163095475164226,0.0144483243190258,0,0,2.05827344219684,69.2202773432638,55.6790333559933,Not reported,Not reported,RUS,Russia
95381,16,0.0445816103660107,0.758709935548239,0.00553267039841259,0,0,3.01640337829521,164.112424429035,58.9357622198713,Not reported,Not reported,RUS,Russia
95382,22,0.0327014814222641,0.879943799878481,0.00154737155864357,0,0,0.393198063690237,156.491806925824,56.3501952433248,Not reported,Not reported,RUS,Russia
95384,16,0.0228631024905064,0.63995729782501,0.00322023134065132,0,0,0.25892363864027,157.400328015851,57.5255373062673,Not reported,Not reported,RUS,Russia
95386,7,0.0212905963454492,0.322804023209485,0.0628224789633642,0,0,3.43895999733668,27.9599610724146,58.2913103955971,Not reported,Not reported,RUS,Russia
95387,25,0.0993396577409651,0.270164716409822,0.02364947081266,0,0,3.44494960514937,45.206363382606,56.4276690799845,Not reported,Not reported,RUS,Russia
95388,24,0.087233289444019,0.193416866178104,0.0964535279820423,0,0,5.62657666437453,40.3245514837914,54.9603426853021,Not reported,Not reported,RUS,Russia
95396,11,0.0270452855140772,0.461718353723034,0.0537013165841831,0,0,3.9717661355674,30.2226747570106,59.0552861419616,Not reported,Not reported,RUS,Russia
95717,8,0.0125417956943743,0.485852382988774,0.324497635758444,0,0,3.89971385486942,102.684176552412,24.9012054972221,VI,Not reported,CHN,China
97512,14,0.111367090318417,0.485130155667893,0.0382233931117286,0,0,5.36250384258632,-78.1515735890929,-1.14851086969191,II,Government,ECU,Ecuador
98183,125,1.31761174748306,0.252225712411278,0.0136402795305991,0,0,2.43757928326125,-68.5070628872705,-14.0637932056968,Not reported,Government,BOL,Bolivia
98228,47,0.531448519055069,0.0340371099170188,0.00151340071867394,0,0,0.411690711607468,-75.3636331290364,-2.37740803846932,VI,Government,PER,Peru
99756,16,0.0376889382742548,0.510646186700463,0.0926277232188636,0,0,2.22261412306442,-124.002332156269,51.2968114180944,Ib,Government,CAN,Canada
99840,6,0.0167548586382335,0.36894492470793,0.0161973471193987,0,0,0.393239097655431,-129.789954465071,54.6754845172518,Ib,Government,CAN,Canada
99862,10,0.0300560746743596,0.878026875756374,0.015296764361586,0,0,2.99914212552978,15.394233570583,-3.25714476131519,IV,Government,COG,Congo - Brazzaville
100204,17,0.0404379208064275,0.86348718705203,0.0191094678933928,0,0,0,-98.1619763489286,56.7876796281126,Ib,Government,CAN,Canada
100285,13,0.0405801385606013,0.494867751053033,0.0902245095399647,0,0,3.47017628266011,-122.011490698158,50.2366450640336,II,Government,CAN,Canada
100712,7,0.0282739279463756,0.0807149974703957,0.142978833533928,0,0,4.9282033091125,-119.823522059909,54.0841314243351,Ib,Government,CAN,Canada
100713,16,0.0437392477341463,0.190402806274806,0.468694686773915,0,0,6.63755070961109,-114.973252423412,50.7497656951543,Ib,Government,CAN,Canada
100722,5,0.0397186310530924,0.564176807864287,0.115726849588884,0,0,7.34212765422351,-76.1986288971455,6.51712326990368,VI,Government,COL,Colombia
101097,11,0.0364479718878278,0.556550378498058,0.0209731607746092,0,0,0.524842660523074,-68.0703369632429,7.65512815154747,V,Government,VEN,Venezuela
101107,9,0.0342428916171428,0.370357950341941,0.0372457985884828,0,0,2.44296211170541,-68.1025049553072,9.05081419023339,V,Government,VEN,Venezuela
101111,16,0.0501229233573483,0.455673877295959,0.0272508762763246,0,0,1.21056619982019,-66.8462319691412,9.44044715025774,V,Government,VEN,Venezuela
101113,7,0.0309954464755838,0.366370970182992,0.0250509540944464,0,0,0.459357217925267,-64.7295058025437,9.24806973391531,V,Government,VEN,Venezuela
101116,8,0.0655334075264807,0.653979877771917,0.00319236590723868,0,0,0.927562092809266,-65.9679305704512,6.39807979849488,V,Government,VEN,Venezuela
101127,5,0.0233250180273883,0.545135770508045,0.0287964336224443,0,0,2.09689162223901,-68.6808680217304,10.9730536195026,V,Government,VEN,Venezuela
101131,7,0.0539698966615894,0.60807282683927,0.220073714420935,0,0,6.2825929657531,-67.8122714306973,10.3034041275737,VI,Government,VEN,Venezuela
101133,43,0.384996312315927,0.558584856268426,0.110713951892215,0,0,4.22213800662986,-66.4162141372292,10.2615712559637,VI,Government,VEN,Venezuela
101135,12,0.0925736040783944,0.791659670927711,0.0132558860602816,0,0,1.24927539013268,-71.3501662871376,7.91521501051724,II,Government,VEN,Venezuela
101139,7,0.0632595226652529,0.644212254688181,0.00557997497178836,0,0,2.8712072550669,-66.2298845372889,5.35768168127198,III,Government,VEN,Venezuela
101143,16,0.153674253319933,0.467056531521702,0.00339582702378234,0,0,1.17020024944891,-66.5471535250697,4.82311046066465,III,Government,VEN,Venezuela
101161,6,0.0130662570177931,0.423928841738343,0.0171566671150203,0,0,0.920916461711936,-70.2340909113417,10.7258136063775,VI,Shared governance,VEN,Venezuela
101425,5,0.0121330643415462,0.811614473199218,0.0748381158079372,0,0,1.99579636203769,20.4313270476099,40.2644838489891,II,Government,ALB,Albania
101548,8,0.0426751198344428,0.208306926259782,0.0742797066078896,0,0,1.01231775804756,-65.8749657334379,50.4745421423247,Ia,Government,CAN,Canada
101596,6,0.0245566868736464,0.48416613212714,0.0268162985968624,0,0,0.647978021766978,-123.145951859414,51.3662247561734,II,Government,CAN,Canada
101643,5,0.0233213435473894,0.260829613027124,0.0713397915253575,0,0,1.69383534442018,-118.260135139808,49.2790667447223,II,Government,CAN,Canada
101644,10,0.0359723301815041,0.252778589291393,0.108133089618802,0,0,2.52837856534444,-117.314775175494,50.3185621080533,II,Government,CAN,Canada
101650,14,0.0486132424018252,0.560697186665979,0.056026378181024,0,0,2.25512599734412,-124.948244080905,52.6993932576462,Ib,Government,CAN,Canada
101660,10,0.0307151767928576,0.196847564425232,0.0652803717675246,0,0,1.13064212652924,-120.567576863354,52.8207155132765,II,Government,CAN,Canada
101665,20,0.0639030218760749,0.236683170579064,0.104145252712034,0,0,2.59988165098174,-116.480271670425,50.1266868521939,II,Government,CAN,Canada
101721,31,0.0785541547217987,0.562136825495482,0.0234415246455392,0,0,0.575304379213839,-127.617120876413,53.1037055225073,Ib,Government,CAN,Canada
101761,55,0.668498452618011,0.070908269808614,0.00106874847793905,0,0,0.943692615478164,-52.6586600928194,0.294573692619494,VI,Government,BRA,Brazil
101855,10,0.0292406164106979,0.288213937288196,0.177903927359719,0,0,4.72299459054399,27.1187243796872,55.688741064954,II,Not reported,BLR,Belarus
102251,14,0.0238529538664138,0.595082204568581,0.283956215900326,0,0,5.51487231856533,26.5568840859504,48.856570370517,Not reported,Government,UKR,Ukraine
103145,8,0.0327791320480066,0.696980403836859,0.798234347181911,0,0,10.8407363471993,5.82239880868478,45.4147208727863,V,Government,FRA,France
103146,10,0.029676467169923,0.696505016050451,0.78989856612218,0,0,9.46378338500299,3.11797532974493,44.097643976526,V,Government,FRA,France
103147,9,0.0117776204894958,0.399770062779953,0.926332292967316,0,0,10.1287404720295,1.84888371494132,49.1041029434588,V,Government,FRA,France
103148,5,0.0148777294579363,0.777556503214763,0.831100591184717,0,0,10.6825890346249,6.10577227772802,45.6547136238606,V,Government,FRA,France
103149,17,0.0495766219357516,0.671107154259925,0.934717773056904,0,0,9.75649198255403,0.228734368538408,47.2848106879013,V,Government,FRA,France
103151,12,0.0454081709670887,0.789933314423399,0.866421054400618,0,0,9.61748140949608,-0.265515980023463,42.9757743658101,V,Government,FRA,France
103152,16,0.0855211466534111,0.637862598818758,0.81559098252165,0,0,9.78492411131999,3.72264007339884,44.2093335453655,V,Government,FRA,France
103154,8,0.0218028320355223,0.49428283573688,0.601181089326494,0,0,9.92269092628417,7.26181578198192,44.0756971697517,V,Government,FRA,France
103166,39,0.224821683195705,0.506683977504326,0.387599035024687,0,0,6.45169616857878,-99.4370528734115,21.3251756496011,Ia,Government,MEX,Mexico
103398,6,0.0212274891530197,0.864038685494034,0.39004197970377,0,0,7.65100990587458,15.3758464036427,59.9372384913314,V,Government,SWE,Sweden
103552,20,0.0478274658262619,0.0584469758952879,0.0213952129668744,0,0,3.98165510433145,130.379515013312,49.1780432969716,Not reported,Not reported,RUS,Russia
106683,23,0.235509443859048,0.0798451622871316,0.0716297242956111,0,0,3.14080063992401,145.089567508963,-6.76183537562586,Not reported,Community/Indigenous,PNG,Papua New Guinea
107034,8,0.0435625615538769,0.599368454469997,0.530376418084255,0,0,6.70101211263755,-91.1862780840915,14.6752697786709,III,Government,GTM,Guatemala
107292,14,0.122789046968811,0.588685076637649,0.0297190749102379,0,0,4.24193902222635,-80.5251266392338,8.93659654870684,VI,Government,PAN,Panama
107620,174,0.614820032542796,0.362422085652387,0.165462128583819,0,0,4.26923790924979,-104.609811219431,21.9480084789856,VI,Government,MEX,Mexico
107621,47,0.111854178792343,0.0762540612597898,0.140306946926218,0,0,3.43953536877911,-101.885351888746,27.8669855495825,VI,Government,MEX,Mexico
107625,18,0.0763207595826459,0.264986660848402,0.60278884750722,0,0,7.01602434625791,-100.075594600161,19.2309405049236,VI,Government,MEX,Mexico
107857,7,0.0207046710265928,0.106792760313985,0.408714685355118,0,0,6.51349392897752,-100.385036610576,22.6670851523365,Not reported,Government,MEX,Mexico
107996,7,0.015675914614987,0.765407153660482,0.292029311233507,0,0,5.53224170803572,-100.335830950071,18.6112679903391,Not reported,Government,MEX,Mexico
108064,6,0.0139492932842828,0.0503543889957508,0.278444556059355,0,0,5.67426710052457,-100.156758086954,21.438947383202,Ia,Government,MEX,Mexico
108069,6,0.0224825498599355,0.290143854048877,0.0776033907882522,0,0,3.28284489121945,-99.9277278313268,26.1823027049308,Not reported,Government,MEX,Mexico
108088,18,0.115245692287475,0.676262659630594,0.142720433914354,0,0,6.11280239074711,-93.3332870657036,16.0316766136939,VI,Government,MEX,Mexico
108111,13,0.0481616118723928,0.286333263410798,0.618589572296622,0,0,6.82856374110513,-99.4465753443137,19.4036380676573,Not reported,Government,MEX,Mexico
108112,8,0.0162532690165023,0.311791860608978,0.129041520915383,0,0,4.7128232839641,-102.002554060724,18.5761926431287,VI,Government,MEX,Mexico
109019,388,4.17541342074684,0.337412023153526,0.00212400649843743,0,0,0.2238060534319,17.0534354526564,0.655816465335885,Not reported,Not reported,COG,Congo - Brazzaville
109022,7,0.011491334438527,0.686970765891089,0.891976882886782,0,0,9.5826244688203,7.74322336119904,48.4105458734472,Not reported,Not reported,FRA,France
109034,117,1.12123291755491,0.292044672223698,0.026556263268305,0,0,3.22785722533587,10.1417983026382,-0.681529309044735,Not reported,Not reported,GAB,Gabon
115104,5,0.0141136879295644,0.403404635608597,0.596426470308365,0,0,7.51449134455946,18.0920849142763,50.8197691674774,Not reported,Government,POL,Poland
115516,6,0.0721033409676623,0.0714491631865561,0.000667999852601102,0,0,0.118302972062225,-64.9170497426644,-6.66938471839493,Not reported,Community/Indigenous,BRA,Brazil
115520,6,0.0651124870052323,0.252193555406832,0.00076799295728082,0,0,0.103140601964936,-64.7914169694462,-7.75294451230383,Not reported,Community/Indigenous,BRA,Brazil
115526,10,0.115220546124845,0.346391204456266,0.00149337494176561,0,0,0.295098625471156,-60.3462887384154,-4.46859778661929,Not reported,Community/Indigenous,BRA,Brazil
115535,20,0.241383204544521,0.0364738418425565,0.000663820599847781,0,0,0.0508436682496146,-65.3555402593795,-7.11980390709836,Not reported,Community/Indigenous,BRA,Brazil
